type	typeName	facet	quality_score	quality_max	quality_level	title	content
L	Learning		5	5	strong	The five-dimension contract is the right abstraction because each dimension stays orthogonal	No dimension collapses into another. Same persona crosses modes, roles, surfaces, engagements freely. Mode does not imply role (validation can be detection-only OR resolver — the audit gate is the former; an iteration-on-validation-findings agent is the latter). Role does not imply mode (detection-only applies in validation but also in monitoring/observability). Engagement does not imply mode (planning is natural fit for assistant but admits agent for canonical planning tasks; execution is natural fit for agent but admits assistant for supervised execution). Orthogonality is the test the abstraction passed.
L	Learning		4	5	strong	Designing for the hardest surface produces voice constraints that transfer downward	Oddie's flagship use case (real-time stream interpretation, ams://canon/observations/oddie-flagship-use-case) is the highest-density surface; voice constraints calibrated for it work on lower-density surfaces but not vice versa. The same logic applies to runtime design: building for the hardest combination (subscribed dual-output session with strict mode discipline) yields a runtime that handles simpler combinations naturally. Reverse path is not guaranteed.
L	Learning		4	5	strong	Borrow-first beats spike-first when an official maintained template exists	Cloudflare ships the claude-code template as a maintained example in the sandbox-sdk repo. Cloudflare's first-party tutorial documents the headless flow. Anthropic ships claude setup-token for headless auth. Three other production writeups (Daniel Avila, Daytona+CF, Neon) extend the same pattern. Phase 0 of the build is borrow + adapt, not spike from scratch. Confirms 6B method's Borrow stage as the default first move per klappy://canon/constraints/borrow-evaluation-before-implementation.
C	Constraint		5	5	strong	Detection-only role is enforced architecturally — mutating tools are refused at submit time	When role=detection-only, the runtime filters the requested tool set against a read-only allow-list. Filesystem writes, git commit, mutating API verbs, gh pr merge, and any other state-modifying operations are refused before the session starts. Same-session transition from detection to remediation is refused; fresh session required. This realizes critic-cannot-be-resolver as a structural runtime feature rather than a behavioral preference.
C	Constraint		5	5	strong	Validation mode requires fresh context — same-session execution-to-validation transitions are refused	The runtime refuses to convert an in-flight execution session into a validation session. Validation requires a new session that receives the artifact-under-test as input but does not inherit the executor's reasoning. This realizes verification-requires-fresh-context as a structural runtime feature for the agent surface.
C	Constraint		5	5	strong	Persona emoji are stripped from machine-tagged output fields regardless of mode	Output fields tagged machine (JSON/YAML/code/URIs/commit messages/status titles/file paths) have persona emoji stripped before delivery. Output fields tagged human keep full emoji discipline subject to mode toggle (persona/neutral/strict). Functional status emoji (✅⚠️🔴⏳🟡) persist across modes per canon. This realizes Oddie's voice-canon brand-discipline as a runtime post-processing step.
C	Constraint		4	5	strong	Operational MCP servers are always-on for a persona; task-relevant MCP servers are added per invocation	Persona profiles distinguish operational MCP servers (always registered for that persona — Oddie uses oddkit on himself) from task-relevant MCP servers (added per session based on the task's needs). The runtime does not strip operational MCP servers as "unrelated to the task" because the agent itself uses them for behavior. Naive task-aware filtering breaks Oddie.
C	Constraint		4	5	strong	Engagement field gates clarifying-question emissions	When engagement=agent, clarifying questions emitted by the agent are wrapped as named failures rather than valid output. When engagement=assistant, clarifying questions are valid turn-yielding emissions and the session pauses for caller response. The runtime does not need to derive question-validity from mode alone; the engagement field absorbs the question of whether the caller is in the loop.
E	Encode		5	5	strong	klappy.dev PR #184 — vendor-neutral rename + substrate-options method	PR opened 2026-05-10 against klappy/klappy.dev branch claude/audit-gate-rename-7956. Renames klappy://canon/constraints/audit-gates-are-managed-agents to ...audit-gates-are-spawned-agent-sessions. Adds klappy://canon/methods/spawned-agent-session-substrate-options. Mergeable, no required CI configured, awaiting operator merge. https://github.com/klappy/klappy.dev/pull/184
E	Encode		5	5	strong	AMS PR #75 — companion adoption-pointer rename	PR opened 2026-05-10 against klappy/agent-messaging-service branch claude/canon-code-sync-rename-40ff. Renames ams://canon/constraints/canon-code-sync-via-managed-agent to ...canon-code-sync-via-spawned-agent-session. Updates derives_from to new klappy.dev URIs and updates URI references in workflow YAML and audit-via-agent.py. Sequencing: depends on klappy.dev PR #184 merging first. https://github.com/klappy/agent-messaging-service/pull/75
H	Handoff		5	5	strong	Draft a runtime-contract canon doc as the next planning artifact	The five-dimension contract (persona × mode × role × surface × engagement) earns its own canon doc. Likely Tier-2 method at klappy://canon/methods/agent-governance-runtime that names the dimensions, maps each to existing canon (epistemic-modes, mode-discipline-and-bottleneck-respect, critic-cannot-be-resolver, voice canons), and specifies enforcement points. May spawn a Tier-2 principle (klappy://canon/principles/engagement-as-runtime-dimension) naming why engagement is its own dimension rather than derivable from mode. This is a planning-mode artifact; explicit assumptions, deferrals, and invalidation conditions required.
H	Handoff		4	5	strong	Catalog method doc wants softening on CI-auth and ToS caveats	klappy://canon/methods/spawned-agent-session-substrate-options (landing in PR #184) overstates two things: "operationally non-trivial" CI auth (it is one line: setEnvVars({CLAUDE_CODE_OAUTH_TOKEN: env.TOKEN}) and Anthropic ships claude setup-token officially), and "ToS gray area" (Anthropic supports headless OAuth tokens explicitly; this is officially supported, not gray). Soften both on next edit. Not blocking for the merge — content is correct; tone is overcautious.
H	Handoff		4	5	strong	Phase 0 of substrate build is pure borrow	npm create cloudflare@latest -- ams-audit-worker --template=cloudflare/sandbox-sdk/examples/claude-code is the starter. Sandbox SDK container ships with Claude Code preinstalled. CF first-party tutorial at developers.cloudflare.com/sandbox/tutorials/claude-code/. Three production writeups extend the same pattern (Daniel Avila claude-code-templates, Daytona+CF Nightona, Neon full-stack agent). Phase 0 is borrow + adapt template's prompt to AMS audit role. Half-day at most.
H	Handoff		4	5	strong	Phase 1 builds runtime as generic primitive, not audit-specific Worker	The audit gate is one consumer of the runtime. Phase 1 builds the generic primitive that admits multiple consumers from day one (HTTP API for one-shot sessions; subscribed sessions to follow). Audit gate exercises persona profile resolution, role enforcement (detection-only), surface profile post-processing (audit), and mode (validation) without needing the harder subscribed-session shape. 2-3 days vs 1-2 for audit-only. Pays back the moment the second consumer lands.
H	Handoff		3	4	adequate	After PRs land — second consumer of the runtime exercises the abstraction	Once PR #184 + #75 land and Phase 1 ships, second consumer (TBD: Slack on-demand review, scheduled canon-coherence cron, or another) validates that the abstraction holds by adding a different trigger path with the same runtime. The abstraction earns its keep when consumer 2 lands quickly because consumer 1 paid the infrastructure cost.
H	Handoff		3	4	adequate	Agent-self-report-under-stress observations may want generalization	klappy://canon/principles/agent-self-report-under-stress documents incidents from three Anthropic Managed Agents sessions on 2026-04-19. The principle scope notes the limitation. With the substrate-options canon now landing, the principle may want a generalization pass to cover any spawned-agent-session substrate where mid-session pressure can change agent behavior. Not in scope for current PRs; flag for later canon hygiene.
